tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,attitude,tweetSentiment,,manualSentiment
1.01503E+18,7/5/2018,@USDA @USNatArchives That milk was probably raw and not homogenized.  The usda doesn't allow that these days.  Didn? https://t.co/h0keRuiA7x,,,0,"@USDA,@USNatArchives",positive,neg,,
1.01503E+18,7/5/2018,RT @BRNAgNews_NH: #GMOlabeling moves to next step @USDA @ASA_Soybeans @brownfield #agnews https://t.co/YOGJmf6TL1,"#GMOlabeling,#agnews",,3,"@BRNAgNews_NH,@USDA,@ASA_Soybeans,@brownfield",positive,pos,,
1.01503E+18,7/5/2018,RT @PatriciaHammes2: @SecretaryZinke @SecretarySonny You heard @POTUS concerning the mineral withdrawal in @SuperiorNF . The time has come?,,,7,"@PatriciaHammes2,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF",positive,pos,,
1.01503E+18,7/5/2018,RT @PatriciaHammes2: @SecretaryZinke @SecretarySonny You heard @POTUS concerning the mineral withdrawal in @SuperiorNF . The time has come?,,,9,"@PatriciaHammes2,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF",positive,pos,,
1.01503E+18,7/5/2018,@SecretarySonny @USDA Good,,,0,"@SecretarySonny,@USDA",positive,pos,,
1.01503E+18,7/5/2018,"RT @SecretarySonny: Valuable discussion of #TongassNationalForest in Klawock, AK on Prince of Wales Island. W/Sen. @lisamurkowski, heard fr?",#TongassNationalForest,,22,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01503E+18,7/5/2018,"RT @USDANutrition: To best serve our customers, @USDA is committed to ensuring the Summer Meal Programs are run efficiently, effectively &?",,,3,"@USDANutrition,@USDA",positive,pos,,
1.01502E+18,7/5/2018,RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJ?,,,11,"@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen",positive,neg,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,@ZachMAGA2020 @SecretarySonny @lisamurkowski Did I mention states? Nope. The secretary mentioned islands. Of which? https://t.co/0C74o3rpZo,,,0,"@ZachMAGA2020,@SecretarySonny,@lisamurkowski",positive,neg,,
1.01502E+18,7/5/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01502E+18,7/5/2018,"The role of the @FarmBureau in protecting @ScottsLawnCare and the @USDA should be no surprise. In her book ""Roots o? https://t.co/Dg1o03uiUy",,,6,"@FarmBureau,@ScottsLawnCare,@USDA",positive,neg,,
1.01502E+18,7/5/2018,"RT @FarmPolicy: ""Small Percentage of #Corn, #Soybeans and Spring #Wheat in #Drought Areas,"" https://t.co/JCMrHATVcI (MP3- 1 minute).  @USDA?","#Corn,#Soybeans,#Wheat,#Drought",,7,"@FarmPolicy,@USDA",positive,pos,,
1.01502E+18,7/5/2018,RT @SecretarySonny: No better way to survey the #TongassNationalForest than from the air. On our way to Alaska's Prince of Wales Island to?,#TongassNationalForest,,24,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,RT @GoodFoodInst: Attn #goodfood scientists: @USDA wants to hear your #plantbased & #cleanmeat research proposals! Read more on our blog: h?,"#goodfood,#plantbased,#cleanmeat",,9,"@GoodFoodInst,@USDA",positive,pos,,
1.01502E+18,7/5/2018,"RT @FarmPolicy: Approximately 26% of #cattle inventory is within an area experiencing #drought.  @USDA, Office of the Chief Economist. http?","#cattle,#drought",,5,"@FarmPolicy,@USDA",positive,pos,,
1.01502E+18,7/5/2018,"RT @USDA: A #milk truck on the way to market with milk cans from #dairy farms near Minneapolis, Minnesota in 1939. Photo courtesy of @USNat?","#milk,#dairy",,58,@USDA,positive,pos,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01502E+18,7/5/2018,"@HerreraBeutler @SecretarySonny ""stakeholders"" is the new corporate donors",,,0,"@HerreraBeutler,@SecretarySonny",positive,neg,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01502E+18,7/5/2018,"RT @USDANutrition: This summer, @USDA plans to serve roughly 3.8 million children each day at approved #summermeals sites ? an important re?",#summermeals,,9,"@USDANutrition,@USDA",positive,neg,,
1.01502E+18,7/5/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01502E+18,7/5/2018,@SecretarySonny @lisamurkowski @grubstreet Inside Trump?s Cruel Campaign Against the U.S.D.A.?s Scientists https://t.co/BTTxRjaBBn,,,0,"@SecretarySonny,@lisamurkowski,@grubstreet",positive,neg,,
1.01502E+18,7/5/2018,@jason_fannin @USDA @USNatArchives @1modernpioneer This is a far cry from the past.... I see a future for dairy goa? https://t.co/8XYElop1e1,,,0,"@jason_fannin,@USDA,@USNatArchives,@1modernpioneer",positive,pos,,
1.01502E+18,7/5/2018,"@SecretarySonny @lisamurkowski @grubstreet US federal department is censoring use of term 'climate change', emails? https://t.co/wsQxc1YdOS",,,0,"@SecretarySonny,@lisamurkowski,@grubstreet",positive,neg,,
1.01502E+18,7/5/2018,@SecretarySonny @lisamurkowski @grubstreet Small-dairy farmers are getting squeezed out by corporate agriculture. ?? https://t.co/3V3tQ1qofL,,,0,"@SecretarySonny,@lisamurkowski,@grubstreet",positive,neg,,
1.01502E+18,7/5/2018,@SecretarySonny @lisamurkowski How Trump?s Ag Secretary Helped Big Food in His First Year https://t.co/rLdM9TOlZV via @grubstreet,,,0,"@SecretarySonny,@lisamurkowski,@grubstreet",positive,pos,,
1.01502E+18,7/5/2018,@SecretarySonny @lisamurkowski How much is this trip costing US???,,,0,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01502E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,@GrowthEnergy @SecretarySonny @SenJoniErnst @ChuckGrassley That?s why Trump?s #taxscam and tariffs are suffocating? https://t.co/jPzjPqjvlP,#taxscam,,0,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,neg,,
1.01502E+18,7/5/2018,RT @SecretarySonny: No better way to survey the #TongassNationalForest than from the air. On our way to Alaska's Prince of Wales Island to?,#TongassNationalForest,,24,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,@SecretarySonny @lisamurkowski Anything intelligent became of this?,,,0,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01502E+18,7/5/2018,RT @GoodFoodInst: Attn #goodfood scientists: @USDA wants to hear your #plantbased & #cleanmeat research proposals! Read more on our blog: h?,"#goodfood,#plantbased,#cleanmeat",,9,"@GoodFoodInst,@USDA",positive,pos,,
1.01502E+18,7/5/2018,RT @MyAgData: ?HOT OFFER?: @USDA allows you to use #MyAgData & planting data you already have to report & share w/ @usdafsa & your crop ins?,#MyAgData,,3,"@MyAgData,@USDA,@usdafsa",positive,pos,,
1.01502E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01502E+18,7/5/2018,Proud & honored to have you all as our @POTUS ?s cabinet members!,,,,,,pos,,
Best Presidential Administration EVER!? https://t.co/KAYIUql1Qm,,,0,@POTUS,positive,,,error,,
1.01502E+18,7/5/2018,"RT @FarmPolicy: ""Small Percentage of #Corn, #Soybeans and Spring #Wheat in #Drought Areas,"" https://t.co/JCMrHATVcI (MP3- 1 minute).  @USDA?","#Corn,#Soybeans,#Wheat,#Drought",,7,"@FarmPolicy,@USDA",positive,pos,,
1.01502E+18,7/5/2018,"RT @FarmPolicy: ""Small Percentage of #Corn, #Soybeans and Spring #Wheat in #Drought Areas,"" https://t.co/JCMrHATVcI (MP3- 1 minute).  @USDA?","#Corn,#Soybeans,#Wheat,#Drought",,7,"@FarmPolicy,@USDA",positive,pos,,
1.01502E+18,7/5/2018,Why @potus @realDonaldTrump,,,,,,neg,,
@CommerceGov,,,,,,,,error,,
@USDA @StateDept,,,,,,,,error,,
@CIA ALLOW CHINA,,,,,,,,error,,
&,,,,,,,,error,,
CHINESE GOVERNMENT TO BEHAVE LIKE,,,,,,,,error,,
SCUM? https://t.co/8cf5KyMwgT,,,0,"@POTUS,@realDonaldTrump,@CommerceGov,@USDA,@StateDept,@CIA",positive,,,error,,
1.01502E+18,7/5/2018,"Small Percentage of #Corn, #Soybeans and Spring #Wheat in #Drought Areas, https://t.co/JCMrHATVcI (MP3- 1 minute)? https://t.co/eXCFC7Lqj1","#Corn,#Soybeans,#Wheat,#Drought",,7,,positive,pos,,
1.01501E+18,7/5/2018,RT @USDANutrition: Find your local #farmersmarket with @USDA?s National Farmers Market Directory: https://t.co/VgX5YjBUFf https://t.co/3qob?,#farmersmarket,,14,"@USDANutrition,@USDA",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,RT @CityofPeoria_IL: Ribbon cutting for The Well Farm at Voris Field @gitmFoundation @freshcoastcap @USDA #iteams https://t.co/yYb3TQ8t3R,,,5,"@CityofPeoria_IL,@gitmFoundation",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,"@GoodFoodInst @USDA This is awesome! I only wish the call that cited ""lab-grown meat"" was for wet lab research. Nev? https://t.co/ejoLplQ9SI",,,0,"@GoodFoodInst,@USDA",positive,pos,,
1.01501E+18,7/5/2018,"@SecretarySonny @lisamurkowski ""Must be a balance btw conservation & production, protecting the forest and helping? https://t.co/HGuBALqBuW",,,0,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Valuable discussion of #TongassNationalForest in Klawock, AK on Prince of Wales Island. W/Sen. @lisamurkowski, heard fr?",#TongassNationalForest,,22,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,RT @foe_us: We deserve to know what we're consuming. Tell @USDA to put clear labels on #GMO foods!,,,,,,pos,,
https://t.co/LkUMNk48ny https://t.co/bQ?,#GMO,,9,"@foe_us,@USDA",positive,,,error,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Beautiful, crisp morning in Ketchikan, Alaska. Headed over to Prince of Wales Island today with Sen. @lisamurkowski to?",,,26,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Valuable discussion of #TongassNationalForest in Klawock, AK on Prince of Wales Island. W/Sen. @lisamurkowski, heard fr?",#TongassNationalForest,,22,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.01501E+18,7/5/2018,RT @FCSFinancial: 34 Missouri counties have been approved for emergency grazing of CRP acres due to prolonged drought.  Follow the link bel?,,,5,@FCSFinancial,positive,neg,,
1.01501E+18,7/5/2018,Separating myth from science in the ?Chemistry of Cuisine? @HillNJTV reports @wpunj_edu @USDA? https://t.co/Eo0F0oLnJk,,,0,"@HillNJTV,@wpunj_edu,@USDA",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,@SecretarySonny @USDA @lisamurkowski @MikeSills12,,,0,"@SecretarySonny,@USDA,@lisamurkowski,@MikeSills12",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.01501E+18,7/5/2018,RT @foe_us: We deserve to know what we're consuming. Tell @USDA to put clear labels on #GMO foods!,,,,,,pos,,
https://t.co/LkUMNk48ny https://t.co/bQ?,#GMO,,9,"@foe_us,@USDA",positive,,,error,,
1.01501E+18,7/5/2018,@SecretarySonny @lisamurkowski Not as big as your racist tendacies or your desire to clear cut old growth farests,,,0,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.01501E+18,7/5/2018,"RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?",,,29,"@SecretarySonny,@lisamurkowski",positive,neg,,
1.015E+18,7/5/2018,RT @foe_us: We deserve to know what we're consuming. Tell @USDA to put clear labels on #GMO foods!,,,,,,pos,,
https://t.co/LkUMNk48ny https://t.co/bQ?,#GMO,,9,"@foe_us,@USDA",positive,,,error,,
1.015E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.015E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.015E+18,7/5/2018,"RT @SecretarySonny: No wonder they call Alaska ""The Last Frontier."" The #TongassNationalForest is one of our great treasures. Largest fores?",#TongassNationalForest,,93,@SecretarySonny,positive,neg,,
1.015E+18,7/5/2018,@USTreasury @Linda_McMahon @stevenmnuchin1 @USAGSessions @Cabinet @MickMulvaneyOMB  @USTradeRep @SecretarySonny? https://t.co/3kn8l4FRaz,,,0,"@USTreasury,@Linda_McMahon,@stevenmnuchin1,@USAGSessions,@Cabinet,@MickMulvaneyOMB,@USTradeRep,@SecretarySonny",positive,neg,,
1.015E+18,7/5/2018,RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?,#TongassNationalForest,,35,"@SecretarySonny,@lisamurkowski",positive,pos,,
1.015E+18,7/5/2018,"RT @USDA: #TBT of two boys milking a cow by hand on a family farm in Allegheny County, Pennsylvania in November 1941. Photo courtesy @USNat?",#TBT,,16,@USDA,positive,pos,,
1.015E+18,7/5/2018,@CarolFischbach1 @HuddleupVanwa @HerreraBeutler @SecretarySonny @GOP #Kidnapping4Cash policy helps feed those starv? https://t.co/skrEzJ1A2g,#Kidnapping4Cash,,0,"@CarolFischbach1,@HuddleupVanwa,@HerreraBeutler,@SecretarySonny,@GOP",positive,pos,,
1.015E+18,7/5/2018,@DowdEdward The way things work though they will rise after harvest when @USDA releases the final report for 2018. ??,,,0,"@DowdEdward,@USDA",positive,pos,,
1.015E+18,7/5/2018,RT @foe_us: We deserve to know what we're consuming. Tell @USDA to put clear labels on #GMO foods!,,,,,,pos,,
https://t.co/LkUMNk48ny https://t.co/bQ?,#GMO,,9,"@foe_us,@USDA",positive,,,error,,
